COUNTRY_PERIOD_INDEX,YEAR,ISO3_COUNTRY_CODE,OECD_RATING
MMR-2015,2015,MMR,7
MMR-2016,2016,MMR,7
MMR-2017,2017,MMR,7
MMR-2018,2018,MMR,6
MMR-2019,2019,MMR,6
MMR-2020,2020,MMR,6
MMR-2021,2021,MMR,6
MMR-2022,2022,MMR,7
MMR-2023,2023,MMR,7
MMR-2024,2024,MMR,-
MMR-2025,2025,MMR,-
MMR-2026,2026,MMR,-
NAM-1999,1999,NAM,-
NAM-2000,2000,NAM,-
NAM-2001,2001,NAM,-
NAM-2002,2002,NAM,-
NAM-2003,2003,NAM,-
NAM-2004,2004,NAM,-
NAM-2005,2005,NAM,-
NAM-2006,2006,NAM,4
NAM-2007,2007,NAM,3
NAM-2008,2008,NAM,3
NAM-2009,2009,NAM,3
NAM-2010,2010,NAM,3
NAM-2011,2011,NAM,3
NAM-2012,2012,NAM,3
NAM-2013,2013,NAM,3
NAM-2014,2014,NAM,3
NAM-2015,2015,NAM,3
NAM-2016,2016,NAM,3
NAM-2017,2017,NAM,4
NAM-2018,2018,NAM,4
NAM-2019,2019,NAM,4
NAM-2020,2020,NAM,5
NAM-2021,2021,NAM,6
NAM-2022,2022,NAM,6
NAM-2023,2023,NAM,6
NAM-2024,2024,NAM,-
NAM-2025,2025,NAM,-
NAM-2026,2026,NAM,-
NRU-1999,1999,NRU,-
NRU-2000,2000,NRU,-
NRU-2001,2001,NRU,-
NRU-2002,2002,NRU,-
NRU-2003,2003,NRU,-
NRU-2004,2004,NRU,-
NRU-2005,2005,NRU,-
NRU-2006,2006,NRU,-
NRU-2007,2007,NRU,-
NRU-2008,2008,NRU,-
NRU-2009,2009,NRU,-
NRU-2010,2010,NRU,-
NRU-2011,2011,NRU,-
NRU-2012,2012,NRU,-
NRU-2013,2013,NRU,-
NRU-2014,2014,NRU,-
NRU-2015,2015,NRU,-
NRU-2016,2016,NRU,-
NRU-2017,2017,NRU,-
NRU-2018,2018,NRU,-
NRU-2019,2019,NRU,-
NRU-2020,2020,NRU,-
NRU-2021,2021,NRU,-
NRU-2022,2022,NRU,-
NRU-2023,2023,NRU,-
NRU-2024,2024,NRU,-
NRU-2025,2025,NRU,-
NRU-2026,2026,NRU,-
NPL-1999,1999,NPL,6
NPL-2000,2000,NPL,6
NPL-2001,2001,NPL,6
NPL-2002,2002,NPL,7
NPL-2003,2003,NPL,7
NPL-2004,2004,NPL,7
NPL-2005,2005,NPL,7
NPL-2006,2006,NPL,7
NPL-2007,2007,NPL,7
NPL-2008,2008,NPL,7
NPL-2009,2009,NPL,7
NPL-2010,2010,NPL,7
NPL-2011,2011,NPL,7
NPL-2012,2012,NPL,7
NPL-2013,2013,NPL,7
NPL-2014,2014,NPL,7
NPL-2015,2015,NPL,6
NPL-2016,2016,NPL,6
NPL-2017,2017,NPL,6
NPL-2018,2018,NPL,6
NPL-2019,2019,NPL,6
NPL-2020,2020,NPL,6
NPL-2021,2021,NPL,6
NPL-2022,2022,NPL,6
NPL-2023,2023,NPL,6
NPL-2024,2024,NPL,-
NPL-2025,2025,NPL,-
NPL-2026,2026,NPL,-
NLD-1999,1999,NLD,1
NLD-2000,2000,NLD,1
NLD-2001,2001,NLD,1
NLD-2002,2002,NLD,1
NLD-2003,2003,NLD,1
NLD-2004,2004,NLD,1
NLD-2005,2005,NLD,1
NLD-2006,2006,NLD,1
NLD-2007,2007,NLD,1
NLD-2008,2008,NLD,1
NLD-2009,2009,NLD,1
NLD-2010,2010,NLD,1
NLD-2011,2011,NLD,1
NLD-2012,2012,NLD,1
NLD-2013,2013,NLD,1
NLD-2014,2014,NLD,1
NLD-2015,2015,NLD,1
NLD-2016,2016,NLD,1
NLD-2017,2017,NLD,1
NLD-2018,2018,NLD,1
NLD-2019,2019,NLD,1
NLD-2020,2020,NLD,1
NLD-2021,2021,NLD,1
NLD-2022,2022,NLD,1
NLD-2023,2023,NLD,1
NLD-2024,2024,NLD,-
NLD-2025,2025,NLD,-
NLD-2026,2026,NLD,-
NZL-1999,1999,NZL,1
NZL-2000,2000,NZL,1
NZL-2001,2001,NZL,1
NZL-2002,2002,NZL,1
NZL-2003,2003,NZL,1
NZL-2004,2004,NZL,1
NZL-2005,2005,NZL,1
NZL-2006,2006,NZL,1
NZL-2007,2007,NZL,1
NZL-2008,2008,NZL,1
NZL-2009,2009,NZL,1
NZL-2010,2010,NZL,1
NZL-2011,2011,NZL,1
NZL-2012,2012,NZL,1
NZL-2013,2013,NZL,1
NZL-2014,2014,NZL,1
NZL-2015,2015,NZL,1
NZL-2016,2016,NZL,1
NZL-2017,2017,NZL,1
NZL-2018,2018,NZL,1
NZL-2019,2019,NZL,1
NZL-2020,2020,NZL,1
NZL-2021,2021,NZL,1
NZL-2022,2022,NZL,1
NZL-2023,2023,NZL,1
NZL-2024,2024,NZL,-
NZL-2025,2025,NZL,-
NZL-2026,2026,NZL,-
NIC-1999,1999,NIC,7
NIC-2000,2000,NIC,7
NIC-2001,2001,NIC,7
NIC-2002,2002,NIC,7
NIC-2003,2003,NIC,7
NIC-2004,2004,NIC,7
NIC-2005,2005,NIC,7
NIC-2006,2006,NIC,7
NIC-2007,2007,NIC,7
NIC-2008,2008,NIC,7
NIC-2009,2009,NIC,7
NIC-2010,2010,NIC,7
NIC-2011,2011,NIC,7
NIC-2012,2012,NIC,7
NIC-2013,2013,NIC,7
NIC-2014,2014,NIC,7
NIC-2015,2015,NIC,7
NIC-2016,2016,NIC,7
NIC-2017,2017,NIC,7
NIC-2018,2018,NIC,6
NIC-2019,2019,NIC,7
NIC-2020,2020,NIC,7
NIC-2021,2021,NIC,7
NIC-2022,2022,NIC,7
NIC-2023,2023,NIC,7
NIC-2024,2024,NIC,-
NIC-2025,2025,NIC,-
NIC-2026,2026,NIC,-
NER-1999,1999,NER,7
NER-2000,2000,NER,7
NER-2001,2001,NER,7
NER-2002,2002,NER,7
NER-2003,2003,NER,7
NER-2004,2004,NER,7
NER-2005,2005,NER,7
NER-2006,2006,NER,7
NER-2007,2007,NER,7
NER-2008,2008,NER,7
NER-2009,2009,NER,7
NER-2010,2010,NER,7
NER-2011,2011,NER,7
NER-2012,2012,NER,7
NER-2013,2013,NER,7
NER-2014,2014,NER,7
NER-2015,2015,NER,1
NER-2016,2016,NER,1
NER-2017,2017,NER,1
NER-2018,2018,NER,1
NER-2019,2019,NER,1
NER-2020,2020,NER,1
NER-2021,2021,NER,1
NER-2022,2022,NER,1
NER-2023,2023,NER,1
NER-2024,2024,NER,-
NER-2025,2025,NER,-
NER-2026,2026,NER,-
NGA-1999,1999,NGA,7
NGA-2000,2000,NGA,7
NGA-2001,2001,NGA,7
NGA-2002,2002,NGA,7
NGA-2003,2003,NGA,7
NGA-2004,2004,NGA,7
NGA-2005,2005,NGA,7
NGA-2006,2006,NGA,7
NGA-2007,2007,NGA,7
NGA-2008,2008,NGA,6
NGA-2009,2009,NGA,6
NGA-2010,2010,NGA,6
NGA-2011,2011,NGA,5
NGA-2012,2012,NGA,5
NGA-2013,2013,NGA,5
NGA-2014,2014,NGA,5
NGA-2015,2015,NGA,5
NGA-2016,2016,NGA,5
NGA-2017,2017,NGA,6
NGA-2018,2018,NGA,6
NGA-2019,2019,NGA,6
NGA-2020,2020,NGA,6
NGA-2021,2021,NGA,6
NGA-2022,2022,NGA,6
NGA-2023,2023,NGA,6
NGA-2024,2024,NGA,-
NGA-2025,2025,NGA,-
NGA-2026,2026,NGA,-
MKD-1999,1999,MKD,7
MKD-2000,2000,MKD,7
MKD-2001,2001,MKD,7
MKD-2002,2002,MKD,7
MKD-2003,2003,MKD,7
MKD-2004,2004,MKD,7
MKD-2005,2005,MKD,7
MKD-2006,2006,MKD,7
MKD-2007,2007,MKD,6
MKD-2008,2008,MKD,5
MKD-2009,2009,MKD,5
MKD-2010,2010,MKD,5
MKD-2011,2011,MKD,5
MKD-2012,2012,MKD,5
MKD-2013,2013,MKD,5
MKD-2014,2014,MKD,5
MKD-2015,2015,MKD,5
MKD-2016,2016,MKD,5
MKD-2017,2017,MKD,5
MKD-2018,2018,MKD,5
MKD-2019,2019,MKD,5
MKD-2020,2020,MKD,5
MKD-2021,2021,MKD,5
MKD-2022,2022,MKD,5
MKD-2023,2023,MKD,5
MKD-2024,2024,MKD,-
MKD-2025,2025,MKD,-
MKD-2026,2026,MKD,-
NOR-1999,1999,NOR,1
NOR-2000,2000,NOR,1
NOR-2001,2001,NOR,1
NOR-2002,2002,NOR,1
NOR-2003,2003,NOR,1
NOR-2004,2004,NOR,1
NOR-2005,2005,NOR,1
NOR-2006,2006,NOR,1
NOR-2007,2007,NOR,1
NOR-2008,2008,NOR,1
NOR-2009,2009,NOR,1
NOR-2010,2010,NOR,1
NOR-2011,2011,NOR,1
NOR-2012,2012,NOR,1
NOR-2013,2013,NOR,1
NOR-2014,2014,NOR,1
NOR-2015,2015,NOR,1
NOR-2016,2016,NOR,1
NOR-2017,2017,NOR,1
NOR-2018,2018,NOR,1
NOR-2019,2019,NOR,1
NOR-2020,2020,NOR,1
NOR-2021,2021,NOR,1
NOR-2022,2022,NOR,1
NOR-2023,2023,NOR,1
NOR-2024,2024,NOR,-
NOR-2025,2025,NOR,-
NOR-2026,2026,NOR,-
OMN-1999,1999,OMN,3
OMN-2000,2000,OMN,4
OMN-2001,2001,OMN,4
OMN-2002,2002,OMN,3
OMN-2003,2003,OMN,3
OMN-2004,2004,OMN,3
OMN-2005,2005,OMN,2
OMN-2006,2006,OMN,2
OMN-2007,2007,OMN,2
OMN-2008,2008,OMN,2
OMN-2009,2009,OMN,2
OMN-2010,2010,OMN,2
OMN-2011,2011,OMN,2
OMN-2012,2012,OMN,2
OMN-2013,2013,OMN,2
OMN-2014,2014,OMN,2
OMN-2015,2015,OMN,2
OMN-2016,2016,OMN,2
OMN-2017,2017,OMN,3
OMN-2018,2018,OMN,3
OMN-2019,2019,OMN,4
OMN-2020,2020,OMN,4
OMN-2021,2021,OMN,5
OMN-2022,2022,OMN,6
OMN-2023,2023,OMN,5
OMN-2024,2024,OMN,-
OMN-2025,2025,OMN,-
OMN-2026,2026,OMN,-
PAK-1999,1999,PAK,7
PAK-2000,2000,PAK,7
PAK-2001,2001,PAK,7
PAK-2002,2002,PAK,7
PAK-2003,2003,PAK,7
PAK-2004,2004,PAK,7
PAK-2005,2005,PAK,6
PAK-2006,2006,PAK,6
PAK-2007,2007,PAK,6
PAK-2008,2008,PAK,6
PAK-2009,2009,PAK,6
PAK-2010,2010,PAK,7
PAK-2011,2011,PAK,7
PAK-2012,2012,PAK,7
PAK-2013,2013,PAK,7
PAK-2014,2014,PAK,7
PAK-2015,2015,PAK,7
PAK-2016,2016,PAK,7
PAK-2017,2017,PAK,7
PAK-2018,2018,PAK,7
PAK-2019,2019,PAK,7
PAK-2020,2020,PAK,7
PAK-2021,2021,PAK,7
PAK-2022,2022,PAK,7
PAK-2023,2023,PAK,7
PAK-2024,2024,PAK,-
PAK-2025,2025,PAK,-
PAK-2026,2026,PAK,-
PLW-1999,1999,PLW,-
PLW-2000,2000,PLW,-
PLW-2001,2001,PLW,-
PLW-2002,2002,PLW,-
PLW-2003,2003,PLW,-
PLW-2004,2004,PLW,-
PLW-2005,2005,PLW,-
PLW-2006,2006,PLW,-
PLW-2007,2007,PLW,-
PLW-2008,2008,PLW,-
PLW-2009,2009,PLW,-
PLW-2010,2010,PLW,-
PLW-2011,2011,PLW,-
PLW-2012,2012,PLW,-
PLW-2013,2013,PLW,-
PLW-2014,2014,PLW,-
PLW-2015,2015,PLW,-
PLW-2016,2016,PLW,-
PLW-2017,2017,PLW,-
PLW-2018,2018,PLW,-
PLW-2019,2019,PLW,-
PLW-2020,2020,PLW,-
PLW-2021,2021,PLW,-
PLW-2022,2022,PLW,-
PLW-2023,2023,PLW,-
PLW-2024,2024,PLW,-
PLW-2025,2025,PLW,-
PLW-2026,2026,PLW,-
PAN-1999,1999,PAN,4
PAN-2000,2000,PAN,4
PAN-2001,2001,PAN,4
PAN-2002,2002,PAN,4
PAN-2003,2003,PAN,4
PAN-2004,2004,PAN,4
PAN-2005,2005,PAN,4
PAN-2006,2006,PAN,4
PAN-2007,2007,PAN,4
PAN-2008,2008,PAN,3
PAN-2009,2009,PAN,3
PAN-2010,2010,PAN,3
PAN-2011,2011,PAN,3
PAN-2012,2012,PAN,3
PAN-2013,2013,PAN,3
PAN-2014,2014,PAN,3
PAN-2015,2015,PAN,1
PAN-2016,2016,PAN,1
PAN-2017,2017,PAN,1
PAN-2018,2018,PAN,1
PAN-2019,2019,PAN,1
PAN-2020,2020,PAN,1
PAN-2021,2021,PAN,1
PAN-2022,2022,PAN,1
PAN-2023,2023,PAN,1
PAN-2024,2024,PAN,-
PAN-2025,2025,PAN,-
PAN-2026,2026,PAN,-
PNG-1999,1999,PNG,5
PNG-2000,2000,PNG,5
PNG-2001,2001,PNG,5
PNG-2002,2002,PNG,5
PNG-2003,2003,PNG,5
PNG-2004,2004,PNG,6
PNG-2005,2005,PNG,6
PNG-2006,2006,PNG,6
PNG-2007,2007,PNG,5
PNG-2008,2008,PNG,5
PNG-2009,2009,PNG,5
PNG-2010,2010,PNG,5
PNG-2011,2011,PNG,5
PNG-2012,2012,PNG,5
PNG-2013,2013,PNG,5
PNG-2014,2014,PNG,5
PNG-2015,2015,PNG,5
PNG-2016,2016,PNG,5
PNG-2017,2017,PNG,6
PNG-2018,2018,PNG,6
PNG-2019,2019,PNG,6
PNG-2020,2020,PNG,6
PNG-2021,2021,PNG,6
PNG-2022,2022,PNG,6
PNG-2023,2023,PNG,6
PNG-2024,2024,PNG,-
PNG-2025,2025,PNG,-
PNG-2026,2026,PNG,-
PRY-1999,1999,PRY,5
PRY-2000,2000,PRY,5
PRY-2001,2001,PRY,6
PRY-2002,2002,PRY,6
PRY-2003,2003,PRY,6
PRY-2004,2004,PRY,7
PRY-2005,2005,PRY,7
PRY-2006,2006,PRY,6
PRY-2007,2007,PRY,6
PRY-2008,2008,PRY,6
PRY-2009,2009,PRY,5
PRY-2010,2010,PRY,5
PRY-2011,2011,PRY,5
PRY-2012,2012,PRY,5
PRY-2013,2013,PRY,5
PRY-2014,2014,PRY,5
PRY-2015,2015,PRY,5
PRY-2016,2016,PRY,5
PRY-2017,2017,PRY,5
PRY-2018,2018,PRY,5
PRY-2019,2019,PRY,5
PRY-2020,2020,PRY,5
PRY-2021,2021,PRY,5
PRY-2022,2022,PRY,5
PRY-2023,2023,PRY,5
PRY-2024,2024,PRY,-
PRY-2025,2025,PRY,-
PRY-2026,2026,PRY,-
PER-1999,1999,PER,6
PER-2000,2000,PER,5
PER-2001,2001,PER,5
PER-2002,2002,PER,5
PER-2003,2003,PER,5
PER-2004,2004,PER,5
PER-2005,2005,PER,5
PER-2006,2006,PER,4
PER-2007,2007,PER,4
PER-2008,2008,PER,4
PER-2009,2009,PER,3
PER-2010,2010,PER,3
PER-2011,2011,PER,3
PER-2012,2012,PER,3
PER-2013,2013,PER,3
PER-2014,2014,PER,3
PER-2015,2015,PER,3
PER-2016,2016,PER,3
PER-2017,2017,PER,3
PER-2018,2018,PER,3
PER-2019,2019,PER,3
PER-2020,2020,PER,3
PER-2021,2021,PER,3
PER-2022,2022,PER,3
PER-2023,2023,PER,3
PER-2024,2024,PER,-
PER-2025,2025,PER,-
PER-2026,2026,PER,-
PHL-1999,1999,PHL,3
PHL-2000,2000,PHL,3
PHL-2001,2001,PHL,3
PHL-2002,2002,PHL,4
PHL-2003,2003,PHL,4
PHL-2004,2004,PHL,5
PHL-2005,2005,PHL,5
PHL-2006,2006,PHL,5
PHL-2007,2007,PHL,5
PHL-2008,2008,PHL,5
PHL-2009,2009,PHL,4
PHL-2010,2010,PHL,4
PHL-2011,2011,PHL,4
PHL-2012,2012,PHL,4
PHL-2013,2013,PHL,4
PHL-2014,2014,PHL,3
PHL-2015,2015,PHL,3
PHL-2016,2016,PHL,3
PHL-2017,2017,PHL,3
PHL-2018,2018,PHL,3
PHL-2019,2019,PHL,3
PHL-2020,2020,PHL,3
PHL-2021,2021,PHL,3
PHL-2022,2022,PHL,3
PHL-2023,2023,PHL,3
PHL-2024,2024,PHL,-
PHL-2025,2025,PHL,-
PHL-2026,2026,PHL,-
POL-1999,1999,POL,3
POL-2000,2000,POL,2
POL-2001,2001,POL,2
POL-2002,2002,POL,2
POL-2003,2003,POL,2
POL-2004,2004,POL,2
POL-2005,2005,POL,2
POL-2006,2006,POL,2
POL-2007,2007,POL,2
POL-2008,2008,POL,2
POL-2009,2009,POL,2
POL-2010,2010,POL,2
POL-2011,2011,POL,2
POL-2012,2012,POL,1
POL-2013,2013,POL,1
POL-2014,2014,POL,1
POL-2015,2015,POL,1
POL-2016,2016,POL,1
POL-2017,2017,POL,1
POL-2018,2018,POL,1
POL-2019,2019,POL,1
POL-2020,2020,POL,1
POL-2021,2021,POL,1
POL-2022,2022,POL,1
POL-2023,2023,POL,1
POL-2024,2024,POL,-
POL-2025,2025,POL,-
POL-2026,2026,POL,-
PRT-1999,1999,PRT,1
PRT-2000,2000,PRT,1
PRT-2001,2001,PRT,1
PRT-2002,2002,PRT,1
PRT-2003,2003,PRT,1
PRT-2004,2004,PRT,1
PRT-2005,2005,PRT,1
PRT-2006,2006,PRT,1
PRT-2007,2007,PRT,1
PRT-2008,2008,PRT,1
PRT-2009,2009,PRT,1
PRT-2010,2010,PRT,1
PRT-2011,2011,PRT,1
PRT-2012,2012,PRT,1
PRT-2013,2013,PRT,1
PRT-2014,2014,PRT,1
PRT-2015,2015,PRT,1
PRT-2016,2016,PRT,1
PRT-2017,2017,PRT,1
PRT-2018,2018,PRT,1
PRT-2019,2019,PRT,1
PRT-2020,2020,PRT,1
PRT-2021,2021,PRT,1
PRT-2022,2022,PRT,1
PRT-2023,2023,PRT,1
PRT-2024,2024,PRT,-
PRT-2025,2025,PRT,-
PRT-2026,2026,PRT,-
QAT-1999,1999,QAT,4
QAT-2000,2000,QAT,4
QAT-2001,2001,QAT,4
QAT-2002,2002,QAT,3
QAT-2003,2003,QAT,3
QAT-2004,2004,QAT,3
QAT-2005,2005,QAT,2
QAT-2006,2006,QAT,2
QAT-2007,2007,QAT,2
QAT-2008,2008,QAT,2
QAT-2009,2009,QAT,2
QAT-2010,2010,QAT,2
QAT-2011,2011,QAT,2
QAT-2012,2012,QAT,2
QAT-2013,2013,QAT,2
QAT-2014,2014,QAT,3
QAT-2015,2015,QAT,3
QAT-2016,2016,QAT,3
QAT-2017,2017,QAT,3
QAT-2018,2018,QAT,3
QAT-2019,2019,QAT,3
QAT-2020,2020,QAT,3
QAT-2021,2021,QAT,3
QAT-2022,2022,QAT,3
QAT-2023,2023,QAT,3
QAT-2024,2024,QAT,-
QAT-2025,2025,QAT,-
QAT-2026,2026,QAT,-
ROU-1999,1999,ROU,6
ROU-2000,2000,ROU,6
ROU-2001,2001,ROU,6
ROU-2002,2002,ROU,6
ROU-2003,2003,ROU,6
ROU-2004,2004,ROU,5
ROU-2005,2005,ROU,4
ROU-2006,2006,ROU,4
ROU-2007,2007,ROU,4
ROU-2008,2008,ROU,3
ROU-2009,2009,ROU,3
ROU-2010,2010,ROU,4
ROU-2011,2011,ROU,4
ROU-2012,2012,ROU,4
ROU-2013,2013,ROU,4
ROU-2014,2014,ROU,4
ROU-2015,2015,ROU,4
ROU-2016,2016,ROU,3
ROU-2017,2017,ROU,3
ROU-2018,2018,ROU,3
ROU-2019,2019,ROU,3
ROU-2020,2020,ROU,3
ROU-2021,2021,ROU,3
ROU-2022,2022,ROU,3
ROU-2023,2023,ROU,3
ROU-2024,2024,ROU,-
ROU-2025,2025,ROU,-
ROU-2026,2026,ROU,-
RUS-1999,1999,RUS,7
RUS-2000,2000,RUS,7
RUS-2001,2001,RUS,6
RUS-2002,2002,RUS,6
RUS-2003,2003,RUS,5
RUS-2004,2004,RUS,4
RUS-2005,2005,RUS,4
RUS-2006,2006,RUS,4
RUS-2007,2007,RUS,4
RUS-2008,2008,RUS,3
RUS-2009,2009,RUS,3
RUS-2010,2010,RUS,4
RUS-2011,2011,RUS,4
RUS-2012,2012,RUS,3
RUS-2013,2013,RUS,3
RUS-2014,2014,RUS,3
RUS-2015,2015,RUS,3
RUS-2016,2016,RUS,4
RUS-2017,2017,RUS,4
RUS-2018,2018,RUS,4
RUS-2019,2019,RUS,4
RUS-2020,2020,RUS,4
RUS-2021,2021,RUS,4
RUS-2022,2022,RUS,4
RUS-2023,2023,RUS,7
RUS-2024,2024,RUS,-
RUS-2025,2025,RUS,-
RUS-2026,2026,RUS,-
RWA-1999,1999,RWA,7
RWA-2000,2000,RWA,7
RWA-2001,2001,RWA,7
RWA-2002,2002,RWA,7
RWA-2003,2003,RWA,7
RWA-2004,2004,RWA,7
RWA-2005,2005,RWA,7
RWA-2006,2006,RWA,7
RWA-2007,2007,RWA,7
RWA-2008,2008,RWA,7
RWA-2009,2009,RWA,7
RWA-2010,2010,RWA,7
RWA-2011,2011,RWA,7
RWA-2012,2012,RWA,7
RWA-2013,2013,RWA,7
RWA-2014,2014,RWA,7
RWA-2015,2015,RWA,7
RWA-2016,2016,RWA,6
RWA-2017,2017,RWA,6
RWA-2018,2018,RWA,6
RWA-2019,2019,RWA,6
RWA-2020,2020,RWA,6
RWA-2021,2021,RWA,6
RWA-2022,2022,RWA,6
RWA-2023,2023,RWA,6
RWA-2024,2024,RWA,-
RWA-2025,2025,RWA,-
RWA-2026,2026,RWA,-
KNA-1999,1999,KNA,-
KNA-2000,2000,KNA,-
KNA-2001,2001,KNA,4
KNA-2002,2002,KNA,4
KNA-2003,2003,KNA,5
KNA-2004,2004,KNA,6
KNA-2005,2005,KNA,7
KNA-2006,2006,KNA,7
KNA-2007,2007,KNA,7
KNA-2008,2008,KNA,-
KNA-2009,2009,KNA,-
KNA-2010,2010,KNA,-
KNA-2011,2011,KNA,-
KNA-2012,2012,KNA,-
KNA-2013,2013,KNA,-
KNA-2014,2014,KNA,-
KNA-2015,2015,KNA,-
KNA-2016,2016,KNA,-
KNA-2017,2017,KNA,-
KNA-2018,2018,KNA,-
KNA-2019,2019,KNA,-
KNA-2020,2020,KNA,-
KNA-2021,2021,KNA,-
KNA-2022,2022,KNA,-
KNA-2023,2023,KNA,-
KNA-2024,2024,KNA,-
KNA-2025,2025,KNA,-
KNA-2026,2026,KNA,-
LCA-1999,1999,LCA,-
LCA-2000,2000,LCA,-
LCA-2001,2001,LCA,-
LCA-2002,2002,LCA,-
LCA-2003,2003,LCA,-
LCA-2004,2004,LCA,-
LCA-2005,2005,LCA,-
LCA-2006,2006,LCA,-
LCA-2007,2007,LCA,-
LCA-2008,2008,LCA,-
LCA-2009,2009,LCA,-
LCA-2010,2010,LCA,-
LCA-2011,2011,LCA,-
LCA-2012,2012,LCA,-
LCA-2013,2013,LCA,-
LCA-2014,2014,LCA,-
LCA-2015,2015,LCA,-
LCA-2016,2016,LCA,-
LCA-2017,2017,LCA,-
LCA-2018,2018,LCA,-
LCA-2019,2019,LCA,-
LCA-2020,2020,LCA,-
LCA-2021,2021,LCA,-
LCA-2022,2022,LCA,-
LCA-2023,2023,LCA,-
LCA-2024,2024,LCA,-
LCA-2025,2025,LCA,-
LCA-2026,2026,LCA,-
VCT-1999,1999,VCT,6
VCT-2000,2000,VCT,7
VCT-2001,2001,VCT,7
VCT-2002,2002,VCT,4
VCT-2003,2003,VCT,5
VCT-2004,2004,VCT,5
VCT-2005,2005,VCT,5
VCT-2006,2006,VCT,5
VCT-2007,2007,VCT,5
VCT-2008,2008,VCT,-
VCT-2009,2009,VCT,-
VCT-2010,2010,VCT,-
VCT-2011,2011,VCT,-
VCT-2012,2012,VCT,-
VCT-2013,2013,VCT,-
VCT-2014,2014,VCT,-
VCT-2015,2015,VCT,-
VCT-2016,2016,VCT,-
VCT-2017,2017,VCT,-
VCT-2018,2018,VCT,-
VCT-2019,2019,VCT,-
VCT-2020,2020,VCT,-
VCT-2021,2021,VCT,-
VCT-2022,2022,VCT,-
VCT-2023,2023,VCT,-
VCT-2024,2024,VCT,-
VCT-2025,2025,VCT,-
VCT-2026,2026,VCT,-
WSM-1999,1999,WSM,-
WSM-2000,2000,WSM,-
WSM-2001,2001,WSM,-
WSM-2002,2002,WSM,-
WSM-2003,2003,WSM,-
WSM-2004,2004,WSM,-
WSM-2005,2005,WSM,-
WSM-2006,2006,WSM,-
WSM-2007,2007,WSM,-
WSM-2008,2008,WSM,-
WSM-2009,2009,WSM,-
WSM-2010,2010,WSM,-
WSM-2011,2011,WSM,-
WSM-2012,2012,WSM,-
WSM-2013,2013,WSM,-
WSM-2014,2014,WSM,-
WSM-2015,2015,WSM,-
WSM-2016,2016,WSM,-
WSM-2017,2017,WSM,-
WSM-2018,2018,WSM,-
WSM-2019,2019,WSM,-
WSM-2020,2020,WSM,-
WSM-2021,2021,WSM,-
WSM-2022,2022,WSM,-
WSM-2023,2023,WSM,-
WSM-2024,2024,WSM,-
WSM-2025,2025,WSM,-
WSM-2026,2026,WSM,-
SMR-1999,1999,SMR,-
SMR-2000,2000,SMR,-
SMR-2001,2001,SMR,-
SMR-2002,2002,SMR,-
SMR-2003,2003,SMR,-
SMR-2004,2004,SMR,-
SMR-2005,2005,SMR,-
SMR-2006,2006,SMR,-
SMR-2007,2007,SMR,-
SMR-2008,2008,SMR,-
SMR-2009,2009,SMR,-
SMR-2010,2010,SMR,-
SMR-2011,2011,SMR,-
SMR-2012,2012,SMR,-
SMR-2013,2013,SMR,-
SMR-2014,2014,SMR,-
SMR-2015,2015,SMR,-
SMR-2016,2016,SMR,-
SMR-2017,2017,SMR,-
SMR-2018,2018,SMR,-
SMR-2019,2019,SMR,-
SMR-2020,2020,SMR,-
SMR-2021,2021,SMR,-
SMR-2022,2022,SMR,-
SMR-2023,2023,SMR,-
SMR-2024,2024,SMR,-
SMR-2025,2025,SMR,-
SMR-2026,2026,SMR,-
STP-1999,1999,STP,-
STP-2000,2000,STP,-
STP-2001,2001,STP,7
STP-2002,2002,STP,7
STP-2003,2003,STP,7
STP-2004,2004,STP,7
STP-2005,2005,STP,7
STP-2006,2006,STP,7
STP-2007,2007,STP,7
STP-2008,2008,STP,-
STP-2009,2009,STP,-
STP-2010,2010,STP,-
STP-2011,2011,STP,-
STP-2012,2012,STP,-
STP-2013,2013,STP,-
STP-2014,2014,STP,-
STP-2015,2015,STP,-
STP-2016,2016,STP,-
STP-2017,2017,STP,-
STP-2018,2018,STP,-
STP-2019,2019,STP,-
STP-2020,2020,STP,-
STP-2021,2021,STP,-
STP-2022,2022,STP,-
STP-2023,2023,STP,-
STP-2024,2024,STP,-
STP-2025,2025,STP,-
STP-2026,2026,STP,-
SAU-1999,1999,SAU,3
SAU-2000,2000,SAU,3
SAU-2001,2001,SAU,3
SAU-2002,2002,SAU,3
SAU-2003,2003,SAU,3
SAU-2004,2004,SAU,3
SAU-2005,2005,SAU,3
SAU-2006,2006,SAU,2
SAU-2007,2007,SAU,2
SAU-2008,2008,SAU,2
SAU-2009,2009,SAU,2
SAU-2010,2010,SAU,2
SAU-2011,2011,SAU,2
SAU-2012,2012,SAU,2
SAU-2013,2013,SAU,2
SAU-2014,2014,SAU,2
SAU-2015,2015,SAU,2
SAU-2016,2016,SAU,2
SAU-2017,2017,SAU,2
SAU-2018,2018,SAU,2
SAU-2019,2019,SAU,2
SAU-2020,2020,SAU,2
SAU-2021,2021,SAU,2
SAU-2022,2022,SAU,2
SAU-2023,2023,SAU,2
SAU-2024,2024,SAU,-
SAU-2025,2025,SAU,-
SAU-2026,2026,SAU,-
SEN-1999,1999,SEN,6
SEN-2000,2000,SEN,6
SEN-2001,2001,SEN,6
SEN-2002,2002,SEN,6
SEN-2003,2003,SEN,6
SEN-2004,2004,SEN,6
