COUNTRY_PERIOD_INDEX,YEAR,ISO3_COUNTRY_CODE,OECD_RATING,WB-WDI-NY.ADJ.DPEM.GN.ZS,IMF-FM-GGR_G01_GDP_PT,IMF-FM-G_X_G01_GDP_PT,WB-WDI-NY.GDP.PCAP.CD,Info-Country_Name,Legal_Systems-Civil_Law,Legal_Systems-Common_Law,Legal_Systems-Customary,Legal_Systems-Muslim,Legal_Systems-Mixed,Languages-Official_language,Languages-Regional_language,Languages-Minority_language,Languages-National_language,Languages-Widely_spoken,Geography-x_coord,Geography-y_coord,Geography-Region,Geography-Sub_Region,Geography-Intermediate_Region,Geography-Region_Code,Geography-Sub_Region_Code,Geography-Intermediate_Region_Code,Economy-Income_Group
AND-2003,2003,AND,-,,25.9799651678144,24.2155455648534,32025.9489485981,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2004,2004,AND,-,,25.5450932105834,23.6902548218582,37698.3261343274,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2005,2005,AND,-,,23.3052683428576,23.3866954326847,39599.6804439248,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2006,2006,AND,-,,23.7532102695699,25.1891899405836,43122.5986518428,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2007,2007,AND,-,,24.7739962039913,27.6021941047937,50629.7380925646,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2008,2008,AND,-,,26.2688064106609,29.4605213124628,53938.8521336326,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2009,2009,AND,-,,26.4061732237111,29.9157895222395,49950.9334988206,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2010,2010,AND,-,,28.5009371204814,28.8495895300714,48237.8911738235,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2011,2011,AND,-,,29.5140104459923,29.1093334866256,51428.1969515188,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2012,2012,AND,-,,32.2816926877128,33.9347578407237,44902.3807663645,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2013,2013,AND,-,,35.3226500665408,31.9622386394071,44747.7538641695,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2014,2014,AND,-,,33.8049448680102,31.6620558454373,45680.5349920165,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2015,2015,AND,-,,34.9823654214936,33.3285685055935,38885.5303222983,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2016,2016,AND,-,,38.6357345280221,34.5676101984821,39931.2169800216,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2017,2017,AND,-,,38.1902874785372,34.8523238587071,40632.2315521995,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2018,2018,AND,-,,38.6007454365989,35.930048768012,42904.8284559223,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2019,2019,AND,-,,38.1502813186111,35.8443720201389,41328.6004978373,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2020,2020,AND,-,,41.2707312276529,42.3356775009976,37207.2219994994,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2021,2021,AND,-,,37.8774244862094,39.0438982543392,42066.4905178822,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2022,2022,AND,-,,39.7332554737704,34.8896599406911,42350.6970690874,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2023,2023,AND,-,,38.0308526298493,35.882609483,46544.7207199483,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2024,2024,AND,-,,38.7499571938125,36.5151238788032,,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2025,2025,AND,-,,37.489353000613,36.2273838005546,,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AND-2026,2026,AND,-,,37.3958307237832,36.2713489313327,,ANDORRA,0.0,0.0,1.0,0.0,0.0,Catalan,,Spanish/French/Portuguese,,,42.546245,1.601554,Europe,Southern Europe,Southern Europe,150.0,39.0,0.0,High income
AGO-1999,1999,AGO,7,2.08936651370406,31.2793433842549,39.374988905772,387.689437952028,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2000,2000,AGO,7,1.98160127056485,37.8421414564401,35.8207321239817,556.884252978488,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2001,2001,AGO,7,1.87334491360907,33.0791073987301,30.2743784358094,527.46411051877,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2002,2002,AGO,7,1.53810825746231,25.3241490276494,27.5690603891114,872.657631363509,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2003,2003,AGO,7,1.49464036296395,26.0203543078589,30.1224865833449,982.805587449171,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2004,2004,AGO,7,1.40666616997259,27.0316966696391,25.9992114562798,1254.696118613,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2005,2005,AGO,7,1.21682532135402,30.0946593298059,23.6907659413358,1900.72380923794,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2006,2006,AGO,7,1.11636419506255,35.7461333930264,27.3310430236574,2597.9635866386,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2007,2007,AGO,7,0.995963987223355,37.9246940532558,34.0715648167318,3121.34872503374,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2008,2008,AGO,7,0.964214355100531,43.4050465460837,47.2007021619659,4081.71750626182,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2009,2009,AGO,6,0.984049695772854,31.9328226424966,38.7285044181654,3123.69888517374,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2010,2010,AGO,6,1.01016408273256,37.5284593025826,34.5509612194294,3586.66369358621,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2011,2011,AGO,6,0.990881258253687,40.4975957404094,33.3021846019799,4608.15516572683,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2012,2012,AGO,6,0.919081228090842,36.871277174905,33.1866548062615,5083.82687346735,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2013,2013,AGO,5,0.858393546159086,32.6708923415426,32.9409927519934,5061.34925297484,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2014,2014,AGO,5,0.75445866464858,27.2345115380708,32.303122661735,5011.9844274536,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2015,2015,AGO,5,0.736354751025435,21.2986443925003,23.8731709900788,3217.33924005417,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2016,2016,AGO,5,0.740349743499013,15.4403085451162,19.4232785180239,1809.70937719455,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2017,2017,AGO,6,0.726864545451603,15.2851185815299,21.0324332519784,2439.37443934002,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2018,2018,AGO,6,0.725903722308709,20.2953480394255,18.2654866682244,2540.50887884546,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2019,2019,AGO,6,0.720941911594837,18.9068975093595,18.2142889052357,2191.34776433537,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2020,2020,AGO,6,0.698844581516494,18.3349843621594,19.9938404821379,1450.90511139418,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2021,2021,AGO,6,0.638020882990015,20.6789289407217,17.2804170911741,1927.47407827687,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2022,2022,AGO,6,,20.0947102083878,19.5102927002551,2933.48464381415,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2023,2023,AGO,6,,17.3596480018093,19.2346825223859,2309.52162029791,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2024,2024,AGO,-,,16.4960309292341,17.5137918805617,,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2025,2025,AGO,-,,14.9897474630256,17.2954954514888,,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
AGO-2026,2026,AGO,-,,14.7322734320193,18.0301106498016,,ANGOLA,1.0,0.0,0.0,0.0,0.0,Portuguese,,,Kimbundu/Umbundu/Kikongo/Chokwe/Kwanyama/Ganguela,,-11.202692,17.873887,Africa,Sub-Saharan Africa,Middle Africa,2.0,202.0,17.0,Lower middle income
ATG-1999,1999,ATG,7,,17.2262383365027,20.3025458131092,11318.1183513474,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2000,2000,ATG,7,,16.5891855584924,21.0922131022604,11998.559081365,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2001,2001,ATG,7,,15.6075650108228,24.1832486512601,11513.6759799884,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2002,2002,ATG,7,,17.5009482236015,26.3303451524837,11632.7338414261,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2003,2003,ATG,7,,16.9274350259974,24.2493928207292,12141.6017362223,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2004,2004,ATG,7,,18.02862851802,21.9300550685831,12999.347379454,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2005,2005,ATG,7,,17.2462630321319,21.5405428217105,14319.8839952274,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2006,2006,ATG,7,,19.4031020165231,26.02760248931,16114.075630733,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2007,2007,ATG,7,,18.8402518719201,23.8190037415085,18134.2664845884,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2008,2008,ATG,6,,18.4929844993497,23.2086429079591,18708.9733545632,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2009,2009,ATG,6,,16.276942515226,32.0778789216863,16401.0273315405,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2010,2010,ATG,6,,19.7177673716991,19.9626876315774,15149.7235026029,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2011,2011,ATG,6,,17.9953807751728,21.0858235508946,14774.0321811278,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2012,2012,ATG,6,,17.5572731264095,18.5317978394724,15136.8411091932,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2013,2013,ATG,6,,16.8698263358134,20.6989715309989,14977.0718321065,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2014,2014,ATG,6,,18.2560358467808,20.857486263892,15451.4952444039,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2015,2015,ATG,1,,22.4143178469992,24.831909822688,15985.5411386971,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2016,2016,ATG,1,,23.640050741808,23.7803204154354,16449.0591470407,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2017,2017,ATG,1,,19.8330401461351,22.5501126417976,16803.8702340001,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2018,2018,ATG,1,,19.108963704351,21.5387461159173,18133.8226008953,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2019,2019,ATG,1,,18.4687569825439,22.1089443815466,18730.0047966374,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2020,2020,ATG,1,,19.7503629741671,25.9771354411217,15224.8585890561,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2021,2021,ATG,1,,18.8660084235298,23.3858098808528,17178.5437160522,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2022,2022,ATG,1,,17.8620154607489,20.7049974761545,19919.7266867883,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2023,2023,ATG,1,,17.0974478004365,18.7954083742951,21560.2153299665,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2024,2024,ATG,-,,21.3886616350403,18.918625285446,,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2025,2025,ATG,-,,19.8813242994567,21.1774321905006,,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ATG-2026,2026,ATG,-,,20.0539392999543,21.0543703541361,,ANTIGUA AND BARBUDA,0.0,1.0,0.0,0.0,0.0,English,,,,,17.060816,-61.796428,Americas,Latin America and the Caribbean,Caribbean,19.0,419.0,29.0,High income
ARG-1999,1999,ARG,5,0.171823543760685,21.7662015005844,25.4712876241455,7735.32208018486,ARGENTINA,1.0,0.0,0.0,0.0,0.0,Spanish,Spanish/Guaraní/Kom/Moquoit/Wichi,,,,-38.416097,-63.616672,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
ARG-2000,2000,ARG,5,0.162541055958372,21.8304865930243,25.2472377755283,7666.51783423783,ARGENTINA,1.0,0.0,0.0,0.0,0.0,Spanish,Spanish/Guaraní/Kom/Moquoit/Wichi,,,,-38.416097,-63.616672,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
ARG-2001,2001,ARG,6,0.166760321319287,21.0683528924309,26.4324992367491,7168.97587232911,ARGENTINA,1.0,0.0,0.0,0.0,0.0,Spanish,Spanish/Guaraní/Kom/Moquoit/Wichi,,,,-38.416097,-63.616672,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
ARG-2002,2002,ARG,6,0.179989783902676,19.9429042504667,21.8530541525985,2579.48876933284,ARGENTINA,1.0,0.0,0.0,0.0,0.0,Spanish,Spanish/Guaraní/Kom/Moquoit/Wichi,,,,-38.416097,-63.616672,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
ARG-2003,2003,ARG,7,0.151862003511317,23.5260337119557,22.0258876312542,3333.15290388997,ARGENTINA,1.0,0.0,0.0,0.0,0.0,Spanish,Spanish/Guaraní/Kom/Moquoit/Wichi,,,,-38.416097,-63.616672,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
ARG-2004,2004,ARG,7,0.135730463499893,26.9964271111493,23.0295320813104,4258.16026060875,ARGENTINA,1.0,0.0,0.0,0.0,0.0,Spanish,Spanish/Guaraní/Kom/Moquoit/Wichi,,,,-38.416097,-63.616672,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
ARG-2005,2005,ARG,7,0.117539051190534,27.7661831487023,24.4255601255089,5086.62776073134,ARGENTINA,1.0,0.0,0.0,0.0,0.0,Spanish,Spanish/Guaraní/Kom/Moquoit/Wichi,,,,-38.416097,-63.616672,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
ARG-2006,2006,ARG,7,0.0964418105602184,28.2667320944657,26.6166618194472,5890.97800169795,ARGENTINA,1.0,0.0,0.0,0.0,0.0,Spanish,Spanish/Guaraní/Kom/Moquoit/Wichi,,,,-38.416097,-63.616672,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
ARG-2007,2007,ARG,7,0.0936575885506506,30.3075626431102,29.5505881707275,7210.59554755899,ARGENTINA,1.0,0.0,0.0,0.0,0.0,Spanish,Spanish/Guaraní/Kom/Moquoit/Wichi,,,,-38.416097,-63.616672,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
ARG-2008,2008,ARG,7,0.0955340301615051,31.1143206423726,30.7623477504581,8977.50685093365,ARGENTINA,1.0,0.0,0.0,0.0,0.0,Spanish,Spanish/Guaraní/Kom/Moquoit/Wichi,,,,-38.416097,-63.616672,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
ARG-2009,2009,ARG,7,0.111459641907446,32.6943915207042,34.5244359270762,8184.38988923991,ARGENTINA,1.0,0.0,0.0,0.0,0.0,Spanish,Spanish/Guaraní/Kom/Moquoit/Wichi,,,,-38.416097,-63.616672,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
ARG-2010,2010,ARG,7,0.108060226118957,31.9646139640949,33.358068627652,10385.9644319555,ARGENTINA,1.0,0.0,0.0,0.0,0.0,Spanish,Spanish/Guaraní/Kom/Moquoit/Wichi,,,,-38.416097,-63.616672,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,Upper middle income
