index,Provider Id,Provider Name,Provider Region,Dataset Id,Dataset Name,Subgroup 1 Id,Subgroup 1 Name,Subgroup 2 Id,Subgroup 2 Name
210,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_LSO_EA@DF_LSO_NEAC_ALL,National Educational Attainment Classification (NEAC) and labour market status (full dataset),EDU,Education and skills,EDU_ATT,Education attainment
211,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA,"Adults' educational attainment distribution, by age group and gender",EDU,Education and skills,EDU_ATT,Education attainment
212,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_FIELD,"Field of study distribution of tertiary-educated adults, by level of tertiary educational attainment, age group and gender",EDU,Education and skills,EDU_ATT,Education attainment
213,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_EA_MIGR,"Adults' educational attainment distribution, by country of birth, age group and gender",EDU,Education and skills,EDU_ATT,Education attainment
214,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_GENDER,"Adults' gender distribution, by educational attainment level and age group",EDU,Education and skills,EDU_ATT,Education attainment
215,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_LSO_EA@DF_LSO_NEAC_DISTR_MIGR,"Adults' migration status distribution, by educational attainment level, age group and gender",EDU,Education and skills,EDU_ATT,Education attainment
216,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_IT@DF_EAG_IT_ISCED_REG,Instruction time in compulsory general education - Subnational entities,EDU,Education and skills,EDU_GEO,Subnational education indicators
217,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_IT@DF_EAG_IT_ORG_REG,Organisation of compulsory general education - Subnational entities,EDU,Education and skills,EDU_GEO,Subnational education indicators
218,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_SCH_REG,School heads' actual salary (subnational data),EDU,Education and skills,EDU_GEO,Subnational education indicators
219,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_TCH_REG,Teachers' actual salary (subnational data),EDU,Education and skills,EDU_GEO,Subnational education indicators
220,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_SAL_ACT@DF_SCH_REG,School heads' actual salaries - Subnational entities,EDU,Education and skills,EDU_GEO,Subnational education indicators
221,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_SAL_ACT@DF_TCH_REG,Teachers' actual salaries - Subnational entities,EDU,Education and skills,EDU_GEO,Subnational education indicators
222,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_SAL_STA@DF_EAG_SAL_STA_TCH_REG,Teachers' statutory salary (subnational data),EDU,Education and skills,EDU_GEO,Subnational education indicators
223,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_SAL_STA@DF_TCH_REG,Teachers' statutory salaries - Subnational entities,EDU,Education and skills,EDU_GEO,Subnational education indicators
224,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_WT@DF_EAG_WT_STA_TCH_REG,Teachers' statutory teaching and working time (subnational data),EDU,Education and skills,EDU_GEO,Subnational education indicators
225,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_WT@DF_STA_TCH_REG,Teachers' statutory teaching and working time - Subnational entities,EDU,Education and skills,EDU_GEO,Subnational education indicators
226,OECD,Organisation for Economic Co-operation and Development,World,DSD_REG_EDU@DF_ATTAIN,Educational attainment - Regions,EDU,Education and skills,EDU_GEO,Subnational education indicators
227,OECD,Organisation for Economic Co-operation and Development,World,DSD_REG_EDU@DF_EDU,Education statistics - Regions (for 'Developer API'),EDU,Education and skills,EDU_GEO,Subnational education indicators
228,OECD,Organisation for Economic Co-operation and Development,World,DSD_REG_EDU@DF_EMP,Employment by level of education - Regions,EDU,Education and skills,EDU_GEO,Subnational education indicators
229,OECD,Organisation for Economic Co-operation and Development,World,DSD_REG_EDU@DF_ENROL,Students enrolment - Regions,EDU,Education and skills,EDU_GEO,Subnational education indicators
230,OECD,Organisation for Economic Co-operation and Development,World,DSD_REG_EDU@DF_EXCLU,Youth exclusion from education - Regions,EDU,Education and skills,EDU_GEO,Subnational education indicators
231,OECD,Organisation for Economic Co-operation and Development,World,DSD_REG_EDU@DF_TRAINING,Adult training - Regions,EDU,Education and skills,EDU_GEO,Subnational education indicators
232,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_SUBNAT_UOE_FIN@DF_SUBNAT_UOE_FIN,Subnational total expenditure on educational institutions per full-time equivalent student,EDU,Education and skills,EDU_GEO,Subnational education indicators
233,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SHARE_EDU_GOV,Share of total government expenditure on education,EDU,Education and skills,EDU_RES,Education resources
234,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_FIN@DF_UOE_FIN_INDIC_SOURCE_NATURE,"Full dataset - Indicators, source, destination and nature of expenditure on education",EDU,Education and skills,EDU_RES,Education resources
235,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_FIN@DF_UOE_FIN_NATURE,Allocation of expenditure (from all sources) - full dataset,EDU,Education and skills,EDU_RES,Education resources
236,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_FIN@DF_UOE_FIN_NATURE_CUR_CAP,Capital and total current expenditure on education (from all sources),EDU,Education and skills,EDU_RES,Education resources
237,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_FIN@DF_UOE_FIN_NATURE_STAFF,Expenditure on staff compensation in educational institutions (from all sources),EDU,Education and skills,EDU_RES,Education resources
238,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE,Source and destination of expenditure - full dataset,EDU,Education and skills,EDU_RES,Education resources
239,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_FIN@DF_UOE_FIN_SOURCE_GV_PR_NDOM,"Distribution of government, private and non-domestic expenditure on educational institutions",EDU,Education and skills,EDU_RES,Education resources
240,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_GDP,Expenditure on educational institutions as a percentage of GDP,EDU,Education and skills,EDU_RES,Education resources
241,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_FIN@DF_UOE_INDIC_FIN_PERSTUD,Expenditure on educational institutions per full-time equivalent student,EDU,Education and skills,EDU_RES,Education resources
242,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_IT@DF_EAG_IT_AGE,Instruction time in compulsory general education by age,EDU,Education and skills,EDU_STU,Students
243,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_IT@DF_EAG_IT_ALL,Student instruction time - full dataset,EDU,Education and skills,EDU_STU,Students
244,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_IT@DF_EAG_IT_ISCED,Instruction time in compulsory general education,EDU,Education and skills,EDU_STU,Students
245,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_IT@DF_EAG_IT_ORG,Organisation of compulsory general education,EDU,Education and skills,EDU_STU,Students
246,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE,Instruction time per subject by age,EDU,Education and skills,EDU_STU,Students
247,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_IT@DF_EAG_IT_SUBJ_ISCED,Instruction time per subject by level of education,EDU,Education and skills,EDU_STU,Students
248,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_DIST_FIELD,"Distribution of enrolled students, new entrants and graduates by field of education",EDU,Education and skills,EDU_STU,Students
249,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_DIST_RPTR,Repetition rate by level of education,EDU,Education and skills,EDU_STU,Students
250,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_DIST_VET,Distribution of students in vocational education and training programmes by level of education,EDU,Education and skills,EDU_STU,Students
251,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_ENRL_RATE,Enrolment rate by age,EDU,Education and skills,EDU_STU,Students
252,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_MEAN_AGE,"Mean age of enrolled students, new entrants and graduates",EDU,Education and skills,EDU_STU,Students
253,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_NAT_MOB,Share of national tertiary students enrolled abroad,EDU,Education and skills,EDU_STU,Students
254,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_NR_NAT_ABROAD,Number of national tertiary students enrolled abroad,EDU,Education and skills,EDU_STU,Students
255,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_ADULT,Number of enrolled adults by age and level of education,EDU,Education and skills,EDU_STU,Students
256,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE,"Number of enrolled students, new entrants and graduates by age",EDU,Education and skills,EDU_STU,Students
257,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_FIELD,"Number of enrolled students, graduates and new entrants by field of education",EDU,Education and skills,EDU_STU,Students
258,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_INST,Number of enrolled students and graduates by type of institution,EDU,Education and skills,EDU_STU,Students
259,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_MOB,Number of mobile students enrolled and graduated by country of origin,EDU,Education and skills,EDU_STU,Students
260,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_RPTR,Number of students and repeaters by grade and level of education,EDU,Education and skills,EDU_STU,Students
261,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_FIELD,Share of new entrants and graduates in each field of education by gender,EDU,Education and skills,EDU_STU,Students
262,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_FIRST,Share of new entrants to and first-time graduates at tertiary education,EDU,Education and skills,EDU_STU,Students
263,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_GENDER,"Share of enrolled students, new entrants and graduates by gender",EDU,Education and skills,EDU_STU,Students
264,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_INST,Distribution of enrolled students and graduates by type of institution,EDU,Education and skills,EDU_STU,Students
265,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_MOB,"Share of mobile enrolments, new entrants and graduates",EDU,Education and skills,EDU_STU,Students
266,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_MOB_DEST,Share of mobile students enrolled at tertiary level by country of destination,EDU,Education and skills,EDU_STU,Students
267,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_MOB_ORG,Share of mobile students enrolled at tertiary level by country of origin,EDU,Education and skills,EDU_STU,Students
268,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_PT_FT,Share of enrolled part-time and full-time students,EDU,Education and skills,EDU_STU,Students
269,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_RPTR,Share of repeaters by gender and level of education,EDU,Education and skills,EDU_STU,Students
270,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_SHARE_VET,Share of students enrolled in school and work-based programmes,EDU,Education and skills,EDU_STU,Students
271,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_STUD_TOTALS,"Total number of enrolled students, new entrants and graduates",EDU,Education and skills,EDU_STU,Students
272,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL,Actual salary of teachers and school heads - full dataset,EDU,Education and skills,EDU_TEA,Teachers
273,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_SCH,School heads' actual salary,EDU,Education and skills,EDU_TEA,Teachers
274,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_SCH_REL,School heads' actual salary relative to earnings of tertiary-educated workers,EDU,Education and skills,EDU_TEA,Teachers
275,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_TCH,Teachers' actual salary,EDU,Education and skills,EDU_TEA,Teachers
276,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_TCH_REL,Teachers' actual salary relative to earnings of tertiary-educated workers,EDU,Education and skills,EDU_TEA,Teachers
277,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_SAL_ACT@DF_SCH,School heads' actual salaries,EDU,Education and skills,EDU_TEA,Teachers
278,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_SAL_ACT@DF_SCH_REL,School heads' actual salaries relative to workers' earnings,EDU,Education and skills,EDU_TEA,Teachers
279,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_SAL_ACT@DF_TCH,Teachers' actual salaries,EDU,Education and skills,EDU_TEA,Teachers
280,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_SAL_ACT@DF_TCH_REL,Teachers' actual salaries relative to workers' earnings,EDU,Education and skills,EDU_TEA,Teachers
281,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_SAL_STA@DF_EAG_SAL_STA_ALL,Statutory salary of teachers and school heads - full dataset,EDU,Education and skills,EDU_TEA,Teachers
282,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_SAL_STA@DF_EAG_SAL_STA_SCH,School heads' statutory salary,EDU,Education and skills,EDU_TEA,Teachers
283,OECD,Organisation for Economic Co-operation and Development,World,DSD_EAG_SAL_STA@DF_EAG_SAL_STA_SCH_REL,School heads' statutory salary relative to earnings of tertiary-educated workers,EDU,Education and skills,EDU_TEA,Teachers
